CID,MW,XLogP3,HBDC,HDAC,RBC,ExactMass,MonoMass,TPSA,HAC,Charge,Complexity,IsotopeAtoms,DASC,UASC,DBSC,UBSC,CBU,chembl_id,ic50_value,log_ic50,target_chembl_id,target_name
25227971,452.9,4.0,1,5,7,452.1138995,452.1138995,95.6,32,0,657.0,0,0,1,0,0,1,CHEMBL1688259,450.0,2.6532125137753435,CHEMBL5023,p53-binding protein Mdm-2
71663336,545.3,5.8,0,3,5,545.00242,543.00447,38.8,31,0,589.0,0,3,0,0,0,1,CHEMBL2347382,2100.0,3.322219294733919,CHEMBL5023,p53-binding protein Mdm-2
171348550,1071.3,7.5,1,13,19,1070.53647182,1070.53647182,186.0,78,0,1860.0,0,3,0,0,0,1,CHEMBL5273461,195.0,2.290034611362518,CHEMBL4296461,LNCaP C4-2B
58573370,569.5,4.5,1,6,9,568.1565488,568.1565488,113.0,37,0,926.0,0,4,0,0,0,1,CHEMBL3941159,1.5,0.17609125905568124,CHEMBL1907611,Tumour suppressor p53/oncoprotein Mdm2
90058495,544.0,3.0,1,7,6,543.1785654,543.1785654,116.0,39,0,1080.0,0,1,0,0,0,1,CHEMBL4114518,293.2,2.4671639659690903,CHEMBL1907611,Tumour suppressor p53/oncoprotein Mdm2
90015650,525.0,4.5,0,6,7,524.2190332,524.2190332,78.7,37,0,773.0,0,0,1,0,0,1,CHEMBL3949558,1.688,0.22737244228963624,CHEMBL1907611,Tumour suppressor p53/oncoprotein Mdm2
44570093,606.8,7.0,0,5,13,606.32060583,606.32060583,84.7,45,0,962.0,0,0,0,0,0,1,CHEMBL509208,20.0,1.3010299956639813,CHEMBL4860,Apoptosis regulator Bcl-2
90015689,548.4,5.2,0,6,6,547.117795,547.117795,93.3,38,0,893.0,0,0,1,0,0,1,CHEMBL3976189,0.316,-0.5003129173815962,CHEMBL1907611,Tumour suppressor p53/oncoprotein Mdm2
72204207,635.5,4.1,0,5,6,634.1749755,634.1749755,84.3,44,0,1180.0,0,0,1,0,0,1,CHEMBL3901604,0.15,-0.8239087409443188,CHEMBL1907611,Tumour suppressor p53/oncoprotein Mdm2
44390660,596.3,5.2,2,8,5,596.0056,596.0056,95.9,35,0,799.0,0,2,0,0,0,1,CHEMBL359856,1320.0,3.12057393120585,CHEMBL1907611,Tumour suppressor p53/oncoprotein Mdm2
44570033,450.5,4.6,0,3,4,450.20557608,450.20557608,58.4,34,0,723.0,0,0,0,0,0,1,CHEMBL466801,2500.0,3.3979400086720375,CHEMBL4860,Apoptosis regulator Bcl-2
136468309,490.4,5.1,1,4,5,489.1044536,489.1044536,87.1,32,0,756.0,0,3,0,0,0,1,CHEMBL4114447,1980.0,3.296665190261531,CHEMBL1907611,Tumour suppressor p53/oncoprotein Mdm2
53358688,604.4,4.4,3,8,7,603.1303316,603.1303316,102.0,41,0,1020.0,0,4,0,0,0,1,CHEMBL2402736,25.0,1.3979400086720377,CHEMBL5023,p53-binding protein Mdm-2
67999918,653.0,6.7,1,6,9,651.081605,651.081605,100.0,42,0,1090.0,0,4,0,0,0,1,CHEMBL3897481,1.3,0.11394335230683679,CHEMBL1907611,Tumour suppressor p53/oncoprotein Mdm2
118714486,2019.9,-0.9,21,26,40,2018.0037087,2018.0037087,725.0,140,0,4240.0,0,17,0,0,0,1,CHEMBL3335461,25.0,1.3979400086720377,CHEMBL3430909,Transcriptional coactivator YAP1/Transcriptional enhancer factor TEF-1
57393892,392.8,4.1,2,5,4,392.1040035,392.1040035,76.1,28,0,550.0,0,0,0,0,0,1,CHEMBL1915645,5.0,0.6989700043360189,CHEMBL4523,Serine/threonine-protein kinase PIM2
156021755,532.6,-2.9,5,13,11,532.22163732,532.22163732,217.0,37,0,781.0,0,5,0,0,0,1,CHEMBL4648206,15.2,1.1818435879447726,CHEMBL4106124,MLL1-ASH2L/RbBP5/WDR5/DPY30
54585506,576.3,6.7,0,4,4,575.99834,574.00039,43.2,34,0,777.0,0,0,2,0,0,1,CHEMBL1771707,2400.0,3.380211241711606,CHEMBL1907611,Tumour suppressor p53/oncoprotein Mdm2
58573605,654.6,5.6,1,7,10,653.1517977,653.1517977,108.0,44,0,1210.0,0,4,0,0,0,1,CHEMBL4107929,0.2,-0.6989700043360187,CHEMBL1907611,Tumour suppressor p53/oncoprotein Mdm2
145975241,457.6,5.4,1,4,8,457.23654186,457.23654186,75.4,34,0,726.0,0,1,0,0,0,1,CHEMBL4175603,10.0,1.0,CHEMBL2069156,Kelch-like ECH-associated protein 1
139570944,627.6,4.6,1,14,10,627.07570501,627.07570501,151.0,42,0,1130.0,0,0,0,0,0,1,CHEMBL4648321,130.0,2.113943352306837,CHEMBL3038498,Keap1/Nrf2
45268134,568.8,7.1,2,6,5,568.37638937,568.37638937,101.0,41,0,1210.0,0,9,0,1,0,1,CHEMBL554122,5800.0,3.7634279935629373,CHEMBL394,HCT-116
56591350,460.4,5.7,1,3,6,459.1367991,459.1367991,57.6,31,0,630.0,0,3,0,0,0,1,CHEMBL3978255,190.0,2.278753600952829,CHEMBL1907611,Tumour suppressor p53/oncoprotein Mdm2
76328478,594.0,0.0,1,10,5,593.1816801,593.1816801,78.9,41,0,878.0,0,0,1,0,0,2,CHEMBL3112781,6000.0,3.7781512503836434,CHEMBL1907611,Tumour suppressor p53/oncoprotein Mdm2
44472963,1133.0,1.5,9,11,34,1132.37791,1130.37996,305.0,72,0,1630.0,0,0,3,0,0,1,CHEMBL611623,12000.0,4.079181246047625,CHEMBL5023,p53-binding protein Mdm-2
76321311,645.5,0.0,1,10,6,644.1238665,644.1238665,91.4,42,0,991.0,0,0,1,0,0,2,CHEMBL3112826,50000.0,4.698970004336019,CHEMBL1907611,Tumour suppressor p53/oncoprotein Mdm2
7120056,308.4,3.9,1,3,1,308.0619488,308.0619488,77.6,22,0,475.0,0,0,0,0,0,1,CHEMBL1501734,4746.0,3.6763277338813203,CHEMBL4374,Photoreceptor-specific nuclear receptor
155557407,366.5,2.8,0,6,6,366.10718492,366.10718492,99.4,24,0,563.0,0,0,0,0,0,1,CHEMBL4555576,19952.62,4.29999993144297,CHEMBL612545,Unchecked
71546686,345.1,2.6,0,5,2,344.0130758,344.0130758,49.9,22,0,522.0,0,0,0,0,0,1,CHEMBL2316736,7910.0,3.8981764834976764,CHEMBL2034807,DNA repair protein RAD51 homolog 1
71449846,1035.7,9.0,3,15,17,1034.2907592,1034.2907592,186.0,70,0,1880.0,0,1,0,0,0,1,CHEMBL2170850,12.1,1.08278537031645,CHEMBL612545,Unchecked
67999981,594.6,5.7,1,5,10,593.1769498,593.1769498,100.0,39,0,996.0,0,4,0,0,0,1,CHEMBL3925866,0.2,-0.6989700043360187,CHEMBL1907611,Tumour suppressor p53/oncoprotein Mdm2
72205925,580.5,6.3,1,4,6,579.1491753,579.1491753,63.6,40,0,926.0,0,1,0,0,0,1,CHEMBL4113211,49.03,1.6904618932461783,CHEMBL1907611,Tumour suppressor p53/oncoprotein Mdm2
162658079,436.2,0.2,3,6,3,435.038876,435.038876,124.0,29,0,704.0,0,4,0,0,0,1,CHEMBL4759500,18600.0,4.269512944217916,CHEMBL1907611,Tumour suppressor p53/oncoprotein Mdm2
70694202,774.9,8.7,2,6,11,774.28759163,774.28759163,130.0,57,0,1440.0,0,0,0,0,0,1,CHEMBL2030855,7.0,0.8450980400142568,CHEMBL4860,Apoptosis regulator Bcl-2
118896778,527.6,3.8,1,8,10,527.17262145,527.17262145,115.0,37,0,869.0,0,0,0,0,0,1,CHEMBL3775853,43.0,1.6334684555795864,CHEMBL3108638,Transcription intermediary factor 1-alpha
66558664,572.7,4.2,2,6,9,572.3362559,572.3362559,83.1,42,0,992.0,0,0,0,0,0,1,CHEMBL3414621,0.34,-0.46852108295774486,CHEMBL2189110,Histone-lysine N-methyltransferase EZH2
90347747,623.5,5.1,1,8,10,622.1107414,622.1107414,113.0,41,0,1010.0,0,4,0,0,0,1,CHEMBL3233127,0.4,-0.3979400086720376,CHEMBL5023,p53-binding protein Mdm-2
172458771,812.0,-5.1,12,12,26,811.48506264,811.48506264,356.0,56,0,1360.0,0,5,2,0,0,1,CHEMBL5417788,2170.0,3.3364597338485296,CHEMBL5482974,VEGA-NRP1
168286494,660.7,5.0,1,11,10,660.25932602,660.25932602,124.0,46,0,1020.0,0,2,0,0,0,1,CHEMBL5191434,34.0,1.5314789170422551,CHEMBL1907611,Tumour suppressor p53/oncoprotein Mdm2
90644879,410.5,4.4,3,3,3,410.12013238,410.12013238,102.0,30,0,645.0,0,0,0,0,0,1,CHEMBL3291433,440.0,2.6434526764861874,CHEMBL5023,p53-binding protein Mdm-2
90058290,541.0,5.1,0,6,6,540.2040519,540.2040519,87.3,39,0,916.0,0,0,1,0,0,1,CHEMBL3914415,0.194,-0.712198270069774,CHEMBL1907611,Tumour suppressor p53/oncoprotein Mdm2
25181390,685.3,6.2,2,6,14,684.3190816,684.3190816,123.0,49,0,1070.0,0,1,0,0,0,1,CHEMBL508392,30.0,1.4771212547196624,CHEMBL4860,Apoptosis regulator Bcl-2
122184785,722.6,6.1,2,18,12,722.04635616,722.04635616,185.0,48,0,1230.0,0,0,0,0,0,1,CHEMBL3601216,179.0,2.2528530309798933,CHEMBL3038498,Keap1/Nrf2
44191696,728.8,9.8,8,8,11,728.30976637,728.30976637,180.0,54,0,1130.0,0,0,0,0,0,1,CHEMBL541496,120.0,2.0791812460476247,CHEMBL4625,Apoptosis regulator Bcl-X
17388315,227.4,3.7,1,3,1,227.04385639,227.04385639,86.5,14,0,292.0,0,0,0,1,0,1,CHEMBL1958097,51000.0,4.707570176097937,CHEMBL4106127,c-Myc/c-Max
172444235,511.5,4.3,2,9,6,511.10134821,511.10134821,125.0,36,0,994.0,0,0,0,0,0,1,CHEMBL5394991,910.0,2.9590413923210934,CHEMBL5465553,WDR5-MYC
49863383,1455.9,9.7,6,16,22,1454.92649462,1454.92649462,342.0,104,0,2910.0,0,12,0,1,0,1,CHEMBL1213208,2.79,0.44560420327359757,CHEMBL1949,Cyclophilin A
3455034,590.3,4.7,4,4,6,590.04635,588.0484,88.7,34,0,612.0,0,0,0,0,0,1,CHEMBL13768,2900.0,3.462397997898956,CHEMBL2780,Cyclophilin A
127050473,646.7,4.9,1,11,10,646.24367595,646.24367595,124.0,45,0,987.0,0,2,0,0,0,1,CHEMBL3806304,2900.0,3.462397997898956,CHEMBL1907611,Tumour suppressor p53/oncoprotein Mdm2
672548,340.5,3.6,1,3,4,340.08163887,340.08163887,92.6,23,0,446.0,0,0,0,0,0,1,CHEMBL1738777,28000.0,4.447158031342219,CHEMBL1293289,Bromodomain-containing protein 2
90667278,570.4,4.3,3,6,5,569.1284399,569.1284399,108.0,39,0,984.0,0,3,0,0,0,1,CHEMBL3220703,145.0,2.161368002234975,CHEMBL1907611,Tumour suppressor p53/oncoprotein Mdm2
2213709,473.5,5.5,1,6,4,473.1375561,473.1375561,94.3,36,0,861.0,0,0,0,0,0,1,CHEMBL1410870,1723.0,3.2362852774480286,CHEMBL2096976,Peroxisome proliferator-activated receptor gamma/Nuclear receptor corepressor 2
137642525,534.7,4.1,1,7,13,534.24131014,534.24131014,127.0,38,0,805.0,0,0,0,0,0,1,CHEMBL4088685,3200.0,3.505149978319906,CHEMBL612545,Unchecked
145948864,784.8,7.0,1,15,12,784.27292522,784.27292522,141.0,54,0,1300.0,0,2,0,0,0,1,CHEMBL4299644,10.0,1.0,CHEMBL1907611,Tumour suppressor p53/oncoprotein Mdm2
52945243,1329.8,8.6,6,13,20,1328.94108206,1328.94108206,308.0,94,0,2600.0,0,12,0,1,0,1,CHEMBL1269581,26.7,1.4265112613645752,CHEMBL1949,Cyclophilin A
44176200,651.3,6.3,1,4,8,650.02361,650.02361,77.9,37,0,816.0,0,2,0,0,0,1,CHEMBL207505,13300.0,4.123851640967086,CHEMBL5023,p53-binding protein Mdm-2
76310364,714.1,0.0,2,12,7,713.2203512,713.2203512,95.1,49,0,1120.0,0,0,1,0,0,2,CHEMBL3112808,370.0,2.568201724066995,CHEMBL1907611,Tumour suppressor p53/oncoprotein Mdm2
49804610,536.4,0.0,1,5,8,536.2482523,536.2482523,77.1,40,0,940.0,0,0,0,0,0,1,CHEMBL5275894,96.7,1.9854264740830017,CHEMBL3038498,Keap1/Nrf2
70695481,486.9,5.1,1,6,5,486.0616476,486.0616476,90.7,33,0,743.0,0,0,2,0,0,1,CHEMBL2089200,12700.0,4.103803720955957,CHEMBL614894,SAOS-2
11639129,362.4,2.1,3,4,6,362.13789045,362.13789045,106.0,27,0,496.0,0,0,0,0,0,1,CHEMBL201394,361.0,2.5575072019056577,CHEMBL1949,Cyclophilin A
70687968,698.8,7.1,1,7,9,698.21990599,698.21990599,136.0,51,0,1350.0,0,0,0,0,0,1,CHEMBL2030844,640.0,2.806179973983887,CHEMBL4625,Apoptosis regulator Bcl-X
45483794,505.8,6.0,0,4,2,504.03525,504.03525,43.2,32,0,721.0,0,0,2,0,0,1,CHEMBL567636,890.0,2.949390006644913,CHEMBL1907611,Tumour suppressor p53/oncoprotein Mdm2
71747666,388.4,5.0,2,7,5,388.09939694,388.09939694,116.0,28,0,587.0,0,0,0,1,0,1,CHEMBL2398286,120.0,2.0791812460476247,CHEMBL4625,Apoptosis regulator Bcl-X
24967806,613.6,5.3,0,5,5,612.1728675,612.1728675,90.8,41,0,1080.0,0,3,0,0,0,1,CHEMBL2315848,26.0,1.414973347970818,CHEMBL1907611,Tumour suppressor p53/oncoprotein Mdm2
58438092,576.2,6.7,1,5,9,575.2914699,575.2914699,68.0,41,0,822.0,0,1,1,0,0,1,CHEMBL3601320,3.0,0.47712125471966244,CHEMBL1907611,Tumour suppressor p53/oncoprotein Mdm2
71546992,412.6,4.7,0,4,4,410.983191,410.983191,55.8,26,0,611.0,0,0,0,0,0,1,CHEMBL2316720,2140.0,3.330413773349191,CHEMBL2034807,DNA repair protein RAD51 homolog 1
59648133,756.8,6.1,1,15,12,756.24162509,756.24162509,141.0,52,0,1220.0,0,2,0,0,0,1,CHEMBL3805372,7.0,0.8450980400142568,CHEMBL1907611,Tumour suppressor p53/oncoprotein Mdm2
45269863,552.8,8.0,1,5,4,552.38147475,552.38147475,80.7,40,0,1190.0,0,8,0,0,0,1,CHEMBL555367,11400.0,4.056904851336473,CHEMBL394,HCT-116
162668497,1338.5,-2.4,16,16,26,1337.6793021,1337.6793021,510.0,96,0,2910.0,0,10,0,1,0,1,CHEMBL4788240,64.0,1.806179973983887,CHEMBL2093861,Menin/Histone-lysine N-methyltransferase MLL
90016456,558.4,3.8,1,7,6,557.1032878,557.1032878,98.6,38,0,999.0,0,0,1,0,0,1,CHEMBL3969153,0.201,-0.6968039425795111,CHEMBL1907611,Tumour suppressor p53/oncoprotein Mdm2
71777746,417.6,5.0,1,4,8,417.278012748,417.278012748,62.3,31,0,573.0,0,1,0,0,0,1,CHEMBL3126197,81.0,1.9084850188786497,CHEMBL1615381,Menin
73349009,443.5,5.3,2,8,5,443.1415961,443.1415961,119.0,32,0,706.0,0,0,0,1,0,1,CHEMBL2398249,49.0,1.6901960800285136,CHEMBL4625,Apoptosis regulator Bcl-X
155516991,345.4,3.9,0,5,5,345.04933569,345.04933569,96.2,23,0,545.0,0,0,0,0,0,1,CHEMBL4444437,39810.72,4.600000032123142,CHEMBL3038498,Keap1/Nrf2
90644936,431.5,5.0,2,7,4,431.03983363,431.03983363,149.0,30,0,666.0,0,0,0,0,0,1,CHEMBL3287290,5100.0,3.7075701760979363,CHEMBL4625,Apoptosis regulator Bcl-X
145964749,574.5,5.3,2,5,7,573.1961255,573.1961255,70.7,39,0,952.0,0,3,0,0,0,1,CHEMBL4210216,738.8,2.868526886768204,CHEMBL1907611,Tumour suppressor p53/oncoprotein Mdm2
90655408,660.6,5.5,2,6,11,659.1987479,659.1987479,129.0,44,0,1150.0,0,4,0,0,0,1,CHEMBL3236664,0.2,-0.6989700043360187,CHEMBL5023,p53-binding protein Mdm-2
25256801,556.7,5.9,1,4,6,556.2474409,556.2474409,78.7,42,0,900.0,0,1,0,0,0,1,CHEMBL508211,210.0,2.322219294733919,CHEMBL4860,Apoptosis regulator Bcl-2
44570037,518.6,6.4,0,3,5,518.26817634,518.26817634,58.4,39,0,838.0,0,0,0,0,0,1,CHEMBL516633,1400.0,3.146128035678238,CHEMBL4860,Apoptosis regulator Bcl-2
90033291,545.0,4.8,0,7,6,544.1789799,544.1789799,87.3,39,0,923.0,0,0,1,0,0,1,CHEMBL3969971,0.188,-0.7258421507363202,CHEMBL1907611,Tumour suppressor p53/oncoprotein Mdm2
56591241,470.3,4.4,1,5,5,469.0959969,469.0959969,83.4,32,0,687.0,0,3,0,0,0,1,CHEMBL4107967,340.0,2.531478917042255,CHEMBL1907611,Tumour suppressor p53/oncoprotein Mdm2
2133805,440.5,4.9,3,7,6,440.09768286,440.09768286,142.0,30,0,664.0,0,0,0,0,0,1,CHEMBL3235901,1400.0,3.146128035678238,CHEMBL3414417,Histone acetyltransferase RTT109
86703205,536.4,5.3,0,3,5,535.1429471,535.1429471,54.8,37,0,968.0,0,0,1,0,0,1,CHEMBL3978626,0.554,-0.2564902352715702,CHEMBL1907611,Tumour suppressor p53/oncoprotein Mdm2
71563031,813.4,2.2,7,8,6,812.4464074,812.4464074,247.0,57,0,1460.0,0,5,0,0,0,1,CHEMBL2314573,159.0,2.2013971243204513,CHEMBL1615381,Menin
16090460,372.5,4.2,0,3,7,372.183778013,372.183778013,42.4,28,0,519.0,0,0,1,0,0,1,CHEMBL178504,100000.0,5.0,CHEMBL1907611,Tumour suppressor p53/oncoprotein Mdm2
51354904,956.6,10.0,2,15,16,955.2961789,955.2961789,170.0,64,0,1760.0,0,1,0,0,0,1,CHEMBL1689145,3.0,0.47712125471966244,CHEMBL4625,Apoptosis regulator Bcl-X
833786,284.4,3.7,1,2,3,284.04419074,284.04419074,81.8,19,0,361.0,0,0,0,0,0,1,CHEMBL1306480,2478.0,3.3941013020400446,CHEMBL2096976,Peroxisome proliferator-activated receptor gamma/Nuclear receptor corepressor 2
72714997,988.2,5.8,6,15,26,987.36526732,987.36526732,354.0,67,0,1780.0,0,5,0,0,0,1,CHEMBL2397154,22200.0,4.346352974450639,CHEMBL5023,p53-binding protein Mdm-2
75202265,253.32,2.0,0,6,6,253.0884979,253.0884979,85.1,17,0,422.0,0,0,0,0,0,1,CHEMBL4474353,3162.28,3.5000003213429354,CHEMBL4523627,BACH1/MafK
44222965,356.4,4.1,2,6,3,356.1185726,356.1185726,79.4,27,0,507.0,0,0,0,0,0,1,CHEMBL1915442,3.0,0.47712125471966244,CHEMBL4523,Serine/threonine-protein kinase PIM2
644775,390.5,3.6,0,4,3,390.15143251,390.15143251,76.3,28,0,599.0,0,0,0,0,0,1,CHEMBL1341089,4423.0,3.6457169393696036,CHEMBL4374,Photoreceptor-specific nuclear receptor
5295768,293.3,3.4,1,5,3,293.10767357,293.10767357,55.1,22,0,374.0,0,0,0,0,0,1,CHEMBL1485768,1422.0,3.1528995963937474,CHEMBL2096976,Peroxisome proliferator-activated receptor gamma/Nuclear receptor corepressor 2
59447629,534.6,6.5,2,7,7,534.17256188,534.17256188,124.0,39,0,854.0,0,0,0,0,0,1,CHEMBL3287294,610.0,2.785329835010767,CHEMBL4625,Apoptosis regulator Bcl-X
70694218,823.4,8.5,1,7,14,822.3330176,822.3330176,133.0,58,0,1500.0,0,1,0,0,0,1,CHEMBL2031030,19.0,1.2787536009528289,CHEMBL4625,Apoptosis regulator Bcl-X
50996417,437.3,6.8,1,3,4,436.0745332,436.0745332,55.1,30,0,606.0,0,0,0,0,0,1,CHEMBL3260812,8.0,0.9030899869919435,CHEMBL5023,p53-binding protein Mdm-2
44390685,534.2,5.3,2,4,4,531.95922,531.95922,86.7,32,0,725.0,0,2,0,0,0,1,CHEMBL369321,830.0,2.9190780923760737,CHEMBL1907611,Tumour suppressor p53/oncoprotein Mdm2
67954174,445.2,6.3,1,5,4,444.0243893,444.0243893,55.1,30,0,610.0,0,0,0,0,0,1,CHEMBL3260813,3.0,0.47712125471966244,CHEMBL5023,p53-binding protein Mdm-2
168289501,670.7,3.9,2,13,15,670.12910212,670.12910212,194.0,46,0,1200.0,0,0,0,0,0,1,CHEMBL5193234,2620.0,3.4183012913197452,CHEMBL3038498,Keap1/Nrf2
57523432,1033.7,9.6,3,13,20,1032.4269353,1032.4269353,188.0,72,0,1760.0,0,1,0,0,0,1,CHEMBL2063892,0.6,-0.2218487496163564,CHEMBL4860,Apoptosis regulator Bcl-2
90667276,642.2,4.6,1,6,8,641.1863534,641.1863534,135.0,45,0,1130.0,0,2,0,0,0,1,CHEMBL3220699,1000.0,3.0,CHEMBL1907611,Tumour suppressor p53/oncoprotein Mdm2
68000050,553.5,4.1,2,6,9,552.1252486,552.1252486,112.0,36,0,916.0,0,4,0,0,0,1,CHEMBL3318755,0.98,-0.00877392430750515,CHEMBL5023,p53-binding protein Mdm-2
90016041,545.0,4.8,0,7,6,544.1789799,544.1789799,87.3,39,0,923.0,0,1,0,0,0,1,CHEMBL3929867,0.357,-0.4473317838878068,CHEMBL1907611,Tumour suppressor p53/oncoprotein Mdm2
57523340,1090.8,8.0,5,15,24,1089.4120135,1089.4120135,253.0,76,0,1860.0,0,2,0,0,0,1,CHEMBL2063884,1.4,0.146128035678238,CHEMBL4860,Apoptosis regulator Bcl-2
90644878,400.5,6.7,1,2,3,400.16879665,400.16879665,46.0,31,0,598.0,0,0,0,0,0,1,CHEMBL3286447,360.0,2.5563025007672873,CHEMBL5023,p53-binding protein Mdm-2
53240420,659.3,6.5,0,6,9,658.3285837,658.3285837,65.6,47,0,1040.0,0,1,0,0,0,1,CHEMBL3601398,0.8,-0.09691001300805639,CHEMBL5023,p53-binding protein Mdm-2
56950562,335.4,1.7,1,6,3,335.13036271,335.13036271,83.8,23,0,501.0,0,0,0,0,0,1,CHEMBL2181707,8200.0,3.9138138523837167,CHEMBL1795186,Bromodomain-containing protein 3
117656716,434.4,5.2,1,3,6,433.121149,433.121149,57.6,29,0,576.0,0,2,1,0,0,1,CHEMBL3942905,450.0,2.6532125137753435,CHEMBL1907611,Tumour suppressor p53/oncoprotein Mdm2
71720770,546.6,4.0,1,9,6,546.23660143,546.23660143,107.0,40,0,1070.0,0,5,0,0,0,1,CHEMBL2337616,77960.0,4.8918718304455835,CHEMBL614822,NIH3T3
13422114,425.0,2.5,3,6,5,423.9889169,423.9889169,152.0,26,0,571.0,0,0,0,0,0,1,CHEMBL489041,130.0,2.113943352306837,CHEMBL1949,Cyclophilin A
71606086,837.5,9.2,2,11,15,836.269372,836.269372,165.0,58,0,1360.0,0,1,0,0,0,1,CHEMBL2325772,18.0,1.255272505103306,CHEMBL4625,Apoptosis regulator Bcl-X
45139212,518.5,4.4,4,5,9,517.1898973,517.1898973,105.0,35,0,759.0,0,5,0,0,0,1,CHEMBL2402573,9.0,0.9542425094393249,CHEMBL5023,p53-binding protein Mdm-2
90655406,679.6,5.9,1,8,11,678.1733416,678.1733416,126.0,45,0,1190.0,0,4,0,0,0,1,CHEMBL3236662,1.3,0.11394335230683679,CHEMBL5023,p53-binding protein Mdm-2
76335792,645.0,0.0,1,13,5,644.1737354,644.1737354,91.8,44,0,964.0,0,0,1,0,0,2,CHEMBL3112792,35000.0,4.544068044350276,CHEMBL1907611,Tumour suppressor p53/oncoprotein Mdm2
58006829,474.4,5.6,0,3,4,473.109539,473.109539,61.2,31,0,767.0,0,2,0,0,0,1,CHEMBL2315839,26.0,1.414973347970818,CHEMBL1907611,Tumour suppressor p53/oncoprotein Mdm2
155536250,523.7,4.4,3,7,10,523.17455345,523.17455345,181.0,34,0,698.0,0,0,0,0,0,1,CHEMBL4473247,19952.62,4.29999993144297,CHEMBL612545,Unchecked
168269360,712.8,6.3,2,12,13,712.19245127,712.19245127,175.0,49,0,1320.0,0,0,0,0,0,1,CHEMBL5169675,3730.0,3.571708831808688,CHEMBL3038498,Keap1/Nrf2
53355697,377.4,3.4,1,4,4,377.1739416,377.1739416,71.0,28,0,774.0,0,2,1,0,0,1,CHEMBL1802135,75000.0,4.8750612633917,CHEMBL383,HL-60
77461035,556.6,3.9,2,10,10,556.09740808,556.09740808,156.0,38,0,993.0,0,0,0,0,0,1,CHEMBL3617852,61.0,1.7853298350107671,CHEMBL3038498,Keap1/Nrf2
72696511,524.4,6.0,0,5,6,523.1429471,523.1429471,54.4,36,0,761.0,0,0,2,0,0,1,CHEMBL3093510,8000.0,3.9030899869919438,CHEMBL394,HCT-116
71777747,417.6,5.0,1,4,8,417.278012748,417.278012748,62.3,31,0,573.0,0,1,0,0,0,1,CHEMBL3126198,56.0,1.7481880270062005,CHEMBL1615381,Menin
16090436,426.5,6.1,1,2,6,426.230728204,426.230728204,49.4,32,0,669.0,0,0,1,0,0,1,CHEMBL360920,66000.0,4.819543935541868,CHEMBL1907611,Tumour suppressor p53/oncoprotein Mdm2
70697501,564.3,6.2,1,4,5,561.95203,561.95203,90.7,33,0,743.0,0,0,2,0,0,1,CHEMBL2089210,11000.0,4.041392685158225,CHEMBL614894,SAOS-2
145966474,545.5,5.8,3,4,5,544.1695764,544.1695764,78.4,37,0,961.0,0,3,0,0,0,1,CHEMBL4212404,1257.0,3.0993352776859577,CHEMBL1907611,Tumour suppressor p53/oncoprotein Mdm2
44595745,492.9,4.7,1,5,7,492.1451996,492.1451996,95.6,35,0,785.0,0,0,1,0,0,1,CHEMBL1834373,274.0,2.437750562820388,CHEMBL1907611,Tumour suppressor p53/oncoprotein Mdm2
134349020,1020.6,5.0,4,15,21,1019.3600581,1019.3600581,268.0,70,0,1790.0,0,5,0,0,0,1,CHEMBL5176799,346.0,2.5390760987927767,CHEMBL4296148,von Hippel-Lindau disease tumor suppressor/Elongin-B/Elongin-C/Bromodomain-containing protein 4
89478490,610.5,5.1,1,9,9,609.0966487,609.0966487,109.0,39,0,976.0,0,4,0,0,0,1,CHEMBL3233137,0.4,-0.3979400086720376,CHEMBL5023,p53-binding protein Mdm-2
129264146,578.4,2.7,2,7,4,577.1083731,577.1083731,100.0,40,0,1070.0,0,4,0,0,0,1,CHEMBL4742864,2.0,0.3010299956639812,CHEMBL1907611,Tumour suppressor p53/oncoprotein Mdm2
90058439,550.1,4.7,2,4,6,549.2394343,549.2394343,83.8,39,0,880.0,0,0,1,0,0,1,CHEMBL3906706,12.7,1.1038037209559568,CHEMBL1907611,Tumour suppressor p53/oncoprotein Mdm2
152481127,387.4,2.9,1,8,2,387.02107008,387.02107008,115.0,25,0,672.0,0,1,0,0,0,1,CHEMBL5398227,6.0,0.7781512503836436,CHEMBL3885518,Aryl hydrocarbon receptor nuclear translocator/Endothelial PAS domain-containing protein 1
57391810,1512.8,0.1,21,20,43,1511.66897704,1511.66897704,543.0,106,0,2980.0,0,13,0,0,0,1,CHEMBL1933126,57.0,1.7558748556724915,CHEMBL1907611,Tumour suppressor p53/oncoprotein Mdm2
90016086,517.0,4.0,1,7,5,516.1476798,516.1476798,110.0,37,0,878.0,0,1,0,0,0,1,CHEMBL4114205,43.01,1.6335694425540919,CHEMBL1907611,Tumour suppressor p53/oncoprotein Mdm2
58007188,654.7,6.4,0,5,6,653.2358021,653.2358021,84.8,44,0,1160.0,0,4,0,0,0,1,CHEMBL2398346,30.0,1.4771212547196624,CHEMBL1907611,Tumour suppressor p53/oncoprotein Mdm2
44595605,480.9,4.9,1,5,7,480.1451996,480.1451996,95.6,34,0,727.0,0,0,1,0,0,1,CHEMBL1688273,400.0,2.6020599913279625,CHEMBL5023,p53-binding protein Mdm-2
162669586,589.7,7.5,2,8,10,589.21342363,589.21342363,130.0,42,0,1030.0,0,0,1,0,0,1,CHEMBL4789789,19000.0,4.278753600952829,CHEMBL3038498,Keap1/Nrf2
